date,nav,market price
20240111,25.438247923832016,25.540000915527344
20240116,23.580872167565854,23.719999313354492
20240118,22.45226145988733,22.34000015258789
20240123,21.473747002959982,21.389999389648438
20240124,21.58920577858044,21.600000381469727
20240125,21.727826759560372,21.729999542236328
20240129,23.56999969482422,23.56999969482422
20240131,23.245569439738205,23.219999313354492
20240201,23.485228605848224,23.450000762939453
20240205,23.129252540249496,23.1200008392334
20240206,23.430962799126988,23.520000457763672
20240207,24.042298864195658,24.100000381469727
20240208,24.867407566766463,24.850000381469727
20240213,26.976511515360485,26.989999771118164
20240214,28.302453909746454,28.260000228881836
20240215,28.15398378601409,28.229999542236328
20240221,27.634846225115943,27.81999969482422
20240222,28.3576133269746,28.420000076293945
20240226,29.73728943938035,29.770000457763672
20240227,31.094030363875298,31.149999618530273
20240228,32.98319449850253,32.970001220703125
20240229,33.52824760263101,33.83000183105469
20240305,33.83368495275795,33.810001373291016
20240306,36.62563641961483,36.599998474121094
20240307,36.88990825878097,36.959999084472656
20240311,39.36000061035156,39.36000061035156
20240312,38.70743738555226,38.9900016784668
20240314,38.14277256609668,37.83000183105469
20240318,36.66130976295701,36.5
20240319,34.94083662090925,35.13999938964844
20240320,35.96877364562548,35.939998626708984
20240321,35.479041154751044,35.54999923706055
20240325,38.93627620377375,38.79999923706055
20240327,37.333066657836014,37.459999084472656
20240401,38.11192280991512,38.06999969482422
20240402,35.97359858056118,35.970001220703125
20240404,37.60185199488506,37.380001068115234
20240408,39.08619344091758,39.18000030517578
20240409,37.31165680972288,37.63999938964844
20240410,38.127990430622006,38.25
20240411,38.39160869647931,38.43000030517578
20240415,34.56530280602284,34.5099983215332
20240417,33.12418914603446,33.2599983215332
20240418,34.60041934069219,34.68000030517578
20240422,36.37000884077955,36.33000183105469
20240423,36.40927635458701,36.2599983215332
20240425,35.37490067715251,35.290000915527344
20240430,32.75668935250736,32.189998626708984
20240501,30.927218801359597,31.020000457763672
20240502,32.15740893406694,32.36000061035156
20240506,34.5418144000669,34.4900016784668
20240508,33.82235468028786,33.88999938964844
20240509,34.040000915527344,34.040000915527344
20240513,34.3952847565255,34.439998626708984
20240514,33.45958307069093,33.56999969482422
20240515,36.12502642084854,36.060001373291016
20240516,35.37083004409843,35.529998779296875
20240521,37.73113443278361,37.75
20240522,38.04008086363156,37.9640007019043
20240523,36.48769904185201,36.630001068115234
20240528,37.40351014866267,37.310001373291016
20240530,37.406410323153764,37.470001220703125
20240603,37.72227604548772,37.7599983215332
20240604,38.312077284714476,38.45000076293945
20240605,39.057948568492954,38.88999938964844
20240606,38.36095059410639,38.43000030517578
20240611,37.2465548240742,36.7400016784668
20240612,36.86478779121667,36.779998779296875
20240613,36.24100765164236,36.27000045776367
20240617,36.37091188391673,36.36000061035156
20240620,35.35333521449529,35.470001220703125
20240624,32.29093785075854,32.31999969482422
20240625,33.71234713451082,33.79999923706055
20240626,33.26326280504137,33.22999954223633
20240627,33.67531637722423,33.47999954223633
20240701,34.51593368080676,34.439998626708984
20240702,33.4026942969408,33.709999084472656
20240708,30.722411609985375,30.790000915527344
20240709,31.61690990376917,31.559999465942383
20240711,31.410771934165833,31.260000228881836
20240716,35.52579059928763,35.540000915527344
20240717,35.19424915456586,35.2400016784668
20240718,34.60808771583835,34.65999984741211
20240722,37.36318815591189,37.209999084472656
20240724,35.808645695853556,35.779998779296875
20240725,35.10606513295488,35.25
20240729,36.589501266159765,36.66999816894531
20240730,36.26085016045357,35.91999816894531
20240731,35.48612421347629,35.54999923706055
20240801,34.613839841056375,34.5099983215332
20240806,31.035521076837025,30.93000030517578
20240807,29.949799120186803,29.829999923706055
20240808,32.306003779820905,32.38999938964844
20240812,32.06380842214568,32.15999984741211
20240813,33.199920257330184,33.18000030517578
20240815,31.09000015258789,31.09000015258789
20240819,32.09260537612225,32.15999984741211
20240820,32.1821973853089,32.43000030517578
20240821,33.576644166638026,33.58000183105469
20240822,32.79441178677801,32.86000061035156
20240827,34.12274575264694,33.86000061035156
20240828,32.16362726193572,32.08000183105469
20240829,32.4286271828842,32.2599983215332
20240903,31.49975148017096,31.610000610351562
20240905,30.571972811543297,30.520000457763672
20240909,31.013540042343962,31.149999618530273
20240910,31.510130446974966,31.56999969482422
20240911,31.36295541429067,31.40999984741211
20240912,31.860977029189087,31.809999465942383
20240916,31.766954814675206,31.56999969482422
20240918,32.805452082024985,32.72999954223633
20240919,34.518326878332786,34.470001220703125
20240923,34.30758357842052,34.5099983215332
20240924,35.0726093718214,35.02000045776367
20240926,35.319447684522004,35.27000045776367
20241001,33.737839123105445,33.63999938964844
20241002,32.66587060721991,32.790000915527344
20241003,33.21011257714737,33.2400016784668
20241007,34.44732519881971,34.529998779296875
20241009,33.13391119975704,33.22999954223633
20241010,32.43512974051896,32.5
20241014,35.82461461179816,35.95000076293945
20241015,36.54192561313155,36.52000045776367
20241016,36.95804530631031,36.90999984741211
20241017,36.4629252401287,36.38999938964844
20241022,36.59727231643271,36.7400016784668
20241023,36.00876304263305,36.15999984741211
20241024,37.22349977650784,37.189998626708984
20241028,38.206883900888634,37.970001220703125
20241029,39.555600498212065,39.52000045776367
20241031,38.02676436094936,38.08000183105469
20241104,36.61098176865169,36.599998474121094
20241105,37.63815516983028,37.79999923706055
20241106,41.598238449356444,41.540000915527344
20241107,41.687494514585076,41.70000076293945
